,L:RFQPAH,L:V2QSET,L:V5QSET,L:BPM3IF,L:BPM3OF,L:BPM4IF,L:BPM5IF,L:BPM5OF,L:D02BF,L:D03BF,L:D11BF,L:D12BF,L:D13BF,L:D21BF,L:D22BF,L:D23BF,L:D31BF,L:D32BF,L:D33BF,L:D34BF,L:D41BF,L:D43BF,L:D44BF,L:D51BF,L:D52BF,L:D53BF,L:D54BF,L:D61BF,L:D62BF,L:D63BF,L:D64BF,L:D71BF,L:D72BF,L:D73BF,L:D74BF
0,178.57666015625,-29.5,-34.40999984741211,83.770751953125,74.2510986328125,93.7188720703125,-88.39599609375,5.9381103515625,-68.2415771484375,-97.1795654296875,-74.9212646484375,-90.4833984375,-20.80810546875,-68.0877685546875,-72.1417236328125,-167.2723388671875,50.009765625,113.79638671875,8.6187744140625,-91.99951171875,-178.4783935546875,-32.0306396484375,49.932861328125,100.634765625,-46.329345703125,2.6861572265625,-130.2044677734375,8.5418701171875,-100.1568603515625,30.3607177734375,38.551025390625,92.6971435546875,-80.3485107421875,95.55908203125,97.459716796875
1,178.57666015625,-29.5,-34.40999984741211,84.1717529296875,74.53125,93.922119140625,-88.033447265625,5.5810546875,-68.587646484375,-97.5311279296875,-74.9432373046875,-90.5218505859375,-20.5718994140625,-67.9833984375,-72.09228515625,-167.080078125,49.8175048828125,113.70849609375,8.690185546875,-91.86767578125,-178.4124755859375,-32.2393798828125,49.74609375,100.4315185546875,-46.4886474609375,2.581787109375,-130.330810546875,8.61328125,-100.0360107421875,30.30029296875,38.4796142578125,92.74658203125,-80.7659912109375,95.460205078125,97.3388671875
2,178.57666015625,-29.5,-34.40999984741211,83.529052734375,74.0863037109375,93.49365234375,-88.2037353515625,5.625,-68.3843994140625,-97.2125244140625,-74.7894287109375,-90.28564453125,-20.67626953125,-68.2196044921875,-72.344970703125,-167.0361328125,50.1690673828125,113.6700439453125,8.6956787109375,-91.9610595703125,-178.6212158203125,-32.200927734375,49.9603271484375,101.00830078125,-46.1810302734375,2.8125,-129.9737548828125,8.6846923828125,-100.107421875,30.30029296875,38.4521484375,92.5213623046875,-80.8428955078125,95.3338623046875,97.2125244140625
3,178.57666015625,-29.5,-34.40999984741211,83.8037109375,74.2071533203125,93.53759765625,-88.2696533203125,5.64697265625,-68.4173583984375,-97.4212646484375,-74.8114013671875,-90.54931640625,-20.76416015625,-67.9779052734375,-72.301025390625,-166.904296875,50.152587890625,113.9447021484375,8.580322265625,-91.9775390625,-178.604736328125,-32.266845703125,49.8724365234375,100.7501220703125,-46.25244140625,2.8509521484375,-130.572509765625,8.6956787109375,-100.04150390625,30.34423828125,38.3258056640625,92.559814453125,-80.7659912109375,95.29541015625,97.3388671875
4,178.57666015625,-29.5,-34.40999984741211,83.682861328125,73.9105224609375,93.5430908203125,-88.4783935546875,5.855712890625,-68.4173583984375,-97.4212646484375,-74.8114013671875,-90.54931640625,-20.76416015625,-67.9779052734375,-72.301025390625,-166.904296875,50.152587890625,113.9447021484375,8.580322265625,-92.65869140625,-179.05517578125,-32.266845703125,49.8724365234375,100.7501220703125,-46.25244140625,3.065185546875,-130.572509765625,8.6956787109375,-100.04150390625,30.34423828125,38.551025390625,92.559814453125,-80.7659912109375,95.29541015625,97.7508544921875
5,178.57666015625,-29.5,-34.40999984741211,83.60595703125,74.0972900390625,93.4771728515625,-88.3026123046875,5.657958984375,-68.521728515625,-97.0587158203125,-75.1080322265625,-90.3021240234375,-20.8135986328125,-68.016357421875,-72.388916015625,-166.79443359375,50.3009033203125,113.1866455078125,8.536376953125,-92.65869140625,-179.05517578125,-31.959228515625,50.2294921875,101.162109375,-46.1590576171875,3.065185546875,-130.3143310546875,8.6407470703125,-100.21728515625,30.5419921875,38.551025390625,92.4774169921875,-80.1287841796875,95.394287109375,97.7508544921875
6,178.57666015625,-29.5,-34.40999984741211,83.946533203125,74.366455078125,93.834228515625,-88.428955078125,5.8172607421875,-68.389892578125,-97.4102783203125,-74.794921875,-90.6207275390625,-20.9124755859375,-68.214111328125,-72.3779296875,-167.266845703125,50.2899169921875,113.214111328125,8.7506103515625,-92.0709228515625,-178.9892578125,-32.2283935546875,49.9713134765625,100.78857421875,-46.0931396484375,3.0377197265625,-130.374755859375,8.8165283203125,-100.008544921875,30.2618408203125,38.1060791015625,92.384033203125,-80.079345703125,95.240478515625,97.2235107421875
7,178.57666015625,-29.5,-34.40999984741211,83.682861328125,73.905029296875,93.4716796875,-88.48388671875,5.5645751953125,-68.2855224609375,-97.1630859375,-74.9761962890625,-90.54931640625,-21.07177734375,-68.40087890625,-72.2845458984375,-167.1844482421875,50.2020263671875,113.8018798828125,8.514404296875,-92.889404296875,-179.1265869140625,-31.827392578125,50.284423828125,101.0028076171875,-46.021728515625,3.1640625,-130.0286865234375,8.5198974609375,-100.2777099609375,30.223388671875,38.5400390625,92.5653076171875,-79.9749755859375,95.570068359375,97.3223876953125
8,178.57666015625,-29.5,-34.40999984741211,84.00146484375,74.2620849609375,93.71337890625,-88.26416015625,5.767822265625,-68.6151123046875,-97.294921875,-75.52001953125,-90.3955078125,-20.863037109375,-68.1317138671875,-72.3284912109375,-166.981201171875,50.3009033203125,113.1536865234375,8.294677734375,-92.83447265625,-179.2474365234375,-31.9482421875,50.29541015625,101.25,-46.1260986328125,3.0706787109375,-130.5615234375,8.602294921875,-100.21728515625,30.465087890625,38.5235595703125,92.5323486328125,-80.1068115234375,95.3997802734375,97.5531005859375
9,178.57666015625,-28.899999618530277,-34.40999984741211,85.4241943359375,75.38818359375,94.9273681640625,-90.2362060546875,6.591796875,-67.6318359375,-97.2344970703125,-75.41015625,-91.3623046875,-21.6650390625,-68.2305908203125,-71.9659423828125,-166.7449951171875,49.94384765625,113.2965087890625,7.9156494140625,-92.6861572265625,-179.1815185546875,-31.66259765625,50.482177734375,101.1895751953125,-46.3568115234375,2.6861572265625,-131.19873046875,7.965087890625,-100.70068359375,30.1080322265625,38.4466552734375,92.96630859375,-79.892578125,96.13037109375,98.1298828125
10,178.57666015625,-28.899999618530277,-34.40999984741211,85.84716796875,75.73974609375,95.328369140625,-90.0054931640625,6.6851806640625,-67.9339599609375,-97.152099609375,-75.78369140625,-91.40625,-21.77490234375,-68.0438232421875,-71.7681884765625,-166.5032958984375,49.757080078125,112.9669189453125,7.8387451171875,-92.6751708984375,-178.7091064453125,-31.1297607421875,50.6524658203125,101.195068359375,-46.318359375,2.2796630859375,-130.9075927734375,7.53662109375,-100.931396484375,30.2288818359375,38.9849853515625,93.3233642578125,-78.9422607421875,96.5863037109375,98.37158203125
11,178.57666015625,-28.899999618530277,-34.40999984741211,85.84716796875,75.596923828125,95.196533203125,-89.791259765625,6.536865234375,-68.1866455078125,-97.3553466796875,-75.8880615234375,-91.40625,-21.7144775390625,-68.214111328125,-71.8560791015625,-166.6571044921875,49.8284912109375,112.928466796875,7.6025390625,-93.14208984375,-178.8739013671875,-31.4593505859375,50.526123046875,101.2445068359375,-46.4996337890625,2.4993896484375,-131.297607421875,7.833251953125,-100.7666015625,30.2508544921875,38.7158203125,93.1365966796875,-79.5025634765625,96.229248046875,98.1683349609375
12,178.57666015625,-28.899999618530277,-34.40999984741211,85.836181640625,75.5694580078125,95.196533203125,-89.637451171875,6.4874267578125,-68.389892578125,-97.371826171875,-76.212158203125,-91.153564453125,-21.5716552734375,-68.0438232421875,-71.9000244140625,-166.761474609375,49.85595703125,112.6318359375,7.8387451171875,-93.076171875,-178.8299560546875,-31.4154052734375,50.504150390625,101.195068359375,-46.439208984375,2.515869140625,-131.429443359375,7.8717041015625,-100.7171630859375,30.3662109375,38.8311767578125,93.0816650390625,-79.3707275390625,96.17431640625,97.9815673828125
